"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S910","2020-05-08 00:00:00","212.000","0.000","0.000","25.500","0.990","988.800","","0.000","-99.000","-99.000","-99.000","30.000","","24.800",""
"C0D570","2020-05-08 00:00:00","15.000","0.000","0.000","24.700","1.000","1008.500","","13.000","-99.000","-99.000","-99.000","29.000","","23.400",""
"C0M710","2020-05-08 00:00:00","15.000","208.000","0.500","28.200","0.760","1008.300","","0.000","-99.000","-99.000","-99.000","30.900","","26.900",""
"C0V490","2020-05-08 00:00:00","20.000","328.000","1.400","29.100","0.690","1007.900","","0.000","-99.000","-99.000","-99.000","31.700","","27.700",""
"C0E870","2020-05-08 00:00:00","34.000","0.000","0.000","25.400","0.990","1007.800","","0.500","-99.000","-99.000","-99.000","28.800","","23.100",""
"C0M800","2020-05-08 00:00:00","440.000","63.000","0.600","24.000","0.800","962.300","","0.000","-99.000","-99.000","-99.000","32.800","","22.800",""
"C0A570","2020-05-08 00:00:00","360.000","0.000","0.000","21.200","0.980","971.100","","10.000","-99.000","-99.000","-99.000","25.700","","20.600",""
"C0S790","2020-05-08 00:00:00","236.000","309.000","0.600","23.400","0.950","986.500","","0.000","-99.000","-99.000","-99.000","31.900","","23.200",""
"C0D590","2020-05-08 00:00:00","143.000","132.000","0.400","24.200","0.940","995.400","","22.500","-99.000","-99.000","-99.000","27.700","","22.100",""
"C0U990","2020-05-08 00:00:00","31.000","353.000","0.400","24.100","0.980","1009.000","","4.000","-99.000","-99.000","-99.000","27.000","","22.400",""
"C0M700","2020-05-08 00:00:00","150.000","94.000","0.900","25.800","0.870","993.700","","0.000","-99.000","-99.000","-99.000","32.600","","24.400",""
"C0A970","2020-05-08 00:00:00","96.000","219.000","4.300","22.800","0.990","1000.800","","3.000","-99.000","-99.000","-99.000","26.000","","21.100",""
"CM0110","2020-05-08 00:00:00","7.000","343.000","1.000","27.000","0.830","1009.300","","-99.000","-99.000","-99.000","-99.000","31.600","","25.600",""
"C0S940","2020-05-08 00:00:00","150.000","25.000","0.600","23.500","1.000","994.100","","2.500","-99.000","-99.000","-99.000","28.400","","22.700",""
"C0X250","2020-05-08 00:00:00","33.000","180.000","0.600","28.300","0.760","1006.200","","0.000","-99.000","-99.000","-99.000","33.100","","26.200",""
"C0K520","2020-05-08 00:00:00","10.000","0.000","0.000","27.400","0.830","1007.900","","0.000","-99.000","-99.000","-99.000","32.500","","26.200",""
"C0Z200","2020-05-08 00:00:00","153.000","222.000","0.800","23.300","0.940","995.400","","0.500","-99.000","-99.000","-99.000","27.100","","21.900",""
"C0V740","2020-05-08 00:00:00","60.000","348.000","2.000","27.000","0.770","1004.100","","0.000","-99.000","-99.000","-99.000","34.000","","25.700",""
"C0V790","2020-05-08 00:00:00","410.000","21.000","1.400","25.900","0.640","964.100","","0.000","-99.000","-99.000","-99.000","33.400","","25.000",""
"C0G860","2020-05-08 00:00:00","45.000","265.000","0.700","28.100","0.760","1003.800","","0.000","-99.000","-99.000","-99.000","33.400","","26.900",""
"C0Z250","2020-05-08 00:00:00","1124.000","245.000","0.500","18.700","0.990","889.700","","8.000","-99.000","-99.000","-99.000","21.200","","18.500",""
"C0K440","2020-05-08 00:00:00","35.000","339.000","0.500","26.800","0.870","1006.100","","0.000","-99.000","-99.000","-99.000","32.600","","25.700",""
"C0T900","2020-05-08 00:00:00","160.000","0.000","0.100","21.800","0.960","992.200","","3.000","-99.000","-99.000","-99.000","26.600","","21.500",""
"C0F9V0","2020-05-08 00:00:00","525.000","194.000","1.800","26.100","0.740","951.800","","0.000","-99.000","-99.000","-99.000","30.000","","24.500",""
"C0UA20","2020-05-08 00:00:00","2619.000","205.000","4.900","9.200","0.880","-99.000","","0.000","-99.000","-99.000","-99.000","16.100","","9.200",""
"C0M850","2020-05-08 00:00:00","695.000","78.000","0.900","22.700","0.840","933.400","","0.000","-99.000","-99.000","-99.000","34.200","","21.800",""
"C0C620","2020-05-08 00:00:00","19.000","110.000","0.800","23.900","0.960","1006.800","","11.000","-99.000","-99.000","-99.000","28.100","","22.200",""
"C0I360","2020-05-08 00:00:00","300.000","38.000","1.400","25.600","0.760","976.100","","0.000","-99.000","-99.000","-99.000","31.500","","23.900",""
"C0M810","2020-05-08 00:00:00","1354.000","212.000","0.900","19.300","0.740","866.200","","0.000","-99.000","-99.000","-99.000","25.000","","18.200",""
"C0AC80","2020-05-08 00:00:00","40.000","0.000","0.000","23.600","0.970","1005.500","","11.500","-99.000","-99.000","-99.000","27.200","","21.900",""
"CM0140","2020-05-08 00:00:00","26.000","0.000","0.200","25.800","0.840","1009.100","","0.500","-99.000","-99.000","-99.000","27.500","","24.500",""
"C0SA20","2020-05-08 00:00:00","857.000","7.000","0.600","20.700","1.000","917.400","","0.500","-99.000","-99.000","-99.000","22.600","","20.200",""
"C0K490","2020-05-08 00:00:00","91.000","0.000","0.000","26.800","0.750","999.400","","0.000","-99.000","-99.000","-99.000","32.300","","24.600",""
"C0V820","2020-05-08 00:00:00","441.000","43.000","2.000","25.200","0.710","963.600","","0.000","-99.000","-99.000","-99.000","34.400","","23.000",""
"C0S810","2020-05-08 00:00:00","65.000","23.000","0.600","24.300","0.980","1006.400","","2.000","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0H9C0","2020-05-08 00:00:00","3402.000","305.000","1.300","4.700","0.980","678.500","","1.000","-99.000","-99.000","-99.000","8.700","","4.500",""
"C0R580","2020-05-08 00:00:00","10.000","0.000","0.100","27.700","0.790","1008.600","","0.000","-99.000","-99.000","-99.000","32.200","","25.800",""
"C0Z330","2020-05-08 00:00:00","488.000","0.000","0.000","22.300","0.990","959.200","","3.000","-99.000","-99.000","-99.000","27.800","","21.500",""
"C0E590","2020-05-08 00:00:00","40.000","0.000","0.000","25.000","0.970","1004.800","","0.500","-99.000","-99.000","-99.000","29.400","","22.700",""
"C0D540","2020-05-08 00:00:00","227.000","0.000","0.000","22.700","0.970","986.000","","25.000","-99.000","-99.000","-99.000","26.100","","21.700",""
"C0K420","2020-05-08 00:00:00","42.000","318.000","0.900","27.100","0.860","1005.000","","0.000","-99.000","-99.000","-99.000","32.800","","25.700",""
"C0Z180","2020-05-08 00:00:00","34.000","0.000","0.200","23.800","0.990","1007.500","","3.500","-99.000","-99.000","-99.000","26.600","","22.400",""
"C0AD10","2020-05-08 00:00:00","27.000","232.000","0.600","25.400","0.910","1007.000","","13.500","-99.000","-99.000","-99.000","28.100","","22.800",""
"C0M720","2020-05-08 00:00:00","225.000","104.000","0.400","26.500","0.720","984.600","","0.000","-99.000","-99.000","-99.000","32.000","","24.500",""
"C0V450","2020-05-08 00:00:00","51.000","328.000","1.000","29.000","0.630","1003.800","","0.000","-99.000","-99.000","-99.000","32.800","","25.200",""
"C0R280","2020-05-08 00:00:00","242.000","62.000","0.500","24.000","0.980","984.000","","0.000","-99.000","-99.000","-99.000","31.600","","23.400",""
"C0E610","2020-05-08 00:00:00","850.000","233.000","0.400","21.400","0.780","917.900","","4.500","-99.000","-99.000","-99.000","26.900","","20.300",""
"C0V620","2020-05-08 00:00:00","18.000","349.000","0.400","28.200","0.990","1007.900","","0.000","-99.000","-99.000","-99.000","30.000","","26.900",""
"C0H960","2020-05-08 00:00:00","120.000","185.000","0.600","28.000","0.740","994.900","","0.000","-99.000","-99.000","-99.000","33.400","","25.700",""
"C0M530","2020-05-08 00:00:00","1385.000","0.000","0.200","19.000","0.770","868.600","","0.000","-99.000","-99.000","-99.000","25.100","","17.500",""
"C0R170","2020-05-08 00:00:00","26.000","327.000","0.600","28.300","0.740","1007.000","","0.000","-99.000","-99.000","-99.000","35.500","","25.600",""
"C0V610","2020-05-08 00:00:00","22.000","297.000","0.800","29.000","0.800","1007.500","","0.000","-99.000","-99.000","-99.000","31.000","","27.800",""
"C0Z310","2020-05-08 00:00:00","59.000","354.000","0.600","23.300","0.990","1005.500","","2.500","-99.000","-99.000","-99.000","25.900","","22.300",""
"C0S700","2020-05-08 00:00:00","507.000","237.000","0.600","21.200","1.000","956.200","","0.000","-99.000","-99.000","-99.000","23.600","","20.900",""
"C0T9G0","2020-05-08 00:00:00","605.000","0.000","0.100","20.900","0.990","946.300","","3.000","-99.000","-99.000","-99.000","23.700","","20.000",""
"C0U520","2020-05-08 00:00:00","517.000","0.000","0.000","21.200","0.990","956.100","","6.000","-99.000","-99.000","-99.000","27.700","","19.400",""
"C0R810","2020-05-08 00:00:00","25.000","80.000","2.200","26.900","0.750","1007.800","","0.000","-99.000","-99.000","-99.000","30.000","","25.800",""
"C0G660","2020-05-08 00:00:00","27.000","300.000","0.900","27.900","0.920","1009.800","","0.000","-99.000","-99.000","-99.000","33.700","","27.000",""
"C0W140","2020-05-08 00:00:00","21.000","89.000","1.800","21.800","0.970","1008.300","","1.500","-99.000","-99.000","-99.000","25.300","","21.700",""
"C0U720","2020-05-08 00:00:00","1260.000","315.000","1.300","17.000","0.990","886.700","","0.000","-99.000","-99.000","-99.000","22.900","","16.900",""
"C0R690","2020-05-08 00:00:00","248.000","1.000","0.500","23.900","0.980","982.300","","0.000","-99.000","-99.000","-99.000","31.200","","23.700",""
"C0X150","2020-05-08 00:00:00","18.000","75.000","0.400","29.000","0.760","1009.200","","0.000","-99.000","-99.000","-99.000","33.700","","27.100",""
"C0Z050","2020-05-08 00:00:00","830.000","0.000","0.000","20.800","0.990","922.500","","2.000","-99.000","-99.000","-99.000","23.000","","20.300",""
"C0I490","2020-05-08 00:00:00","1601.000","14.000","0.500","18.000","0.770","842.600","","0.000","-99.000","-99.000","-99.000","23.300","","16.300",""
"C0I090","2020-05-08 00:00:00","910.000","190.000","0.700","22.800","0.750","912.000","","0.000","-99.000","-99.000","-99.000","27.600","","20.700",""
"C0X240","2020-05-08 00:00:00","394.000","174.000","0.500","23.500","0.840","967.100","","0.000","-99.000","-99.000","-99.000","30.800","","22.400",""
"C0S990","2020-05-08 00:00:00","409.000","61.000","1.200","23.400","0.970","966.000","","0.000","-99.000","-99.000","-99.000","25.500","","23.200",""
"C0E850","2020-05-08 00:00:00","104.000","0.000","0.000","24.000","0.950","997.900","","0.500","-99.000","-99.000","-99.000","27.600","","23.400",""
"C0T9B0","2020-05-08 00:00:00","558.000","0.000","0.000","21.000","0.990","950.500","","6.500","-99.000","-99.000","-99.000","22.800","","19.900",""
"C0G650","2020-05-08 00:00:00","34.000","0.000","0.000","28.100","0.930","1005.700","","0.000","-99.000","-99.000","-99.000","34.300","","26.600",""
"C0K580","2020-05-08 00:00:00","26.000","240.000","0.500","27.300","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","33.400","","26.100",""
"C0X050","2020-05-08 00:00:00","25.000","130.000","0.400","26.300","0.890","1006.100","","0.000","-99.000","-99.000","-99.000","34.800","","25.000",""
"CM0100","2020-05-08 00:00:00","25.000","128.000","2.300","24.900","0.840","1007.200","","24.000","-99.000","-99.000","-99.000","28.000","","23.400",""
"C0AC70","2020-05-08 00:00:00","71.000","0.000","0.000","25.200","0.850","1002.300","","11.000","-99.000","-99.000","-99.000","26.900","","22.300",""
"CM0130","2020-05-08 00:00:00","11.000","161.000","0.800","28.500","0.740","1009.400","","0.000","-99.000","-99.000","-99.000","29.700","","27.800",""
"C0W110","2020-05-08 00:00:00","16.000","8.000","4.800","19.700","0.980","1009.200","","13.500","-99.000","-99.000","-99.000","20.400","","19.300",""
"C0R670","2020-05-08 00:00:00","26.000","74.000","0.600","26.300","0.830","1008.600","","0.000","-99.000","-99.000","-99.000","30.300","","26.100",""
"C0X120","2020-05-08 00:00:00","28.000","186.000","1.200","28.600","0.770","1007.900","","0.000","-99.000","-99.000","-99.000","33.000","","26.900",""
"C0R100","2020-05-08 00:00:00","1006.000","342.000","0.800","20.200","0.740","902.300","","0.000","-99.000","-99.000","-99.000","29.100","","19.800",""
"C0R740","2020-05-08 00:00:00","58.000","94.000","0.700","26.200","0.820","1004.300","","0.000","-99.000","-99.000","-99.000","29.900","","25.400",""
"C0C700","2020-05-08 00:00:00","151.000","0.000","0.000","24.700","0.880","993.600","","19.000","-99.000","-99.000","-99.000","27.000","","21.600",""
"C0W130","2020-05-08 00:00:00","18.000","154.000","2.200","25.400","0.920","1006.600","","0.000","-99.000","-99.000","-99.000","28.200","","25.000",""
"C0F9R0","2020-05-08 00:00:00","20.000","0.000","0.000","26.700","1.000","1008.300","","0.000","-99.000","-99.000","-99.000","30.900","","25.000",""
"C0V660","2020-05-08 00:00:00","25.000","297.000","0.400","28.700","0.780","1007.400","","0.000","-99.000","-99.000","-99.000","31.900","","27.300",""
"C0G780","2020-05-08 00:00:00","27.000","323.000","1.600","27.600","0.900","1006.600","","0.000","-99.000","-99.000","-99.000","31.500","","26.400",""
"C0C590","2020-05-08 00:00:00","72.000","151.000","0.800","23.700","0.950","1001.300","","17.000","-99.000","-99.000","-99.000","27.200","","22.100",""
"C0M790","2020-05-08 00:00:00","15.000","259.000","0.500","27.500","0.830","1007.100","","0.000","-99.000","-99.000","-99.000","33.200","","25.900",""
"C0R130","2020-05-08 00:00:00","1040.000","88.000","2.700","21.800","0.780","896.300","","0.000","-99.000","-99.000","-99.000","28.800","","21.300",""
"C0AH30","2020-05-08 00:00:00","755.000","170.000","4.600","20.000","1.000","926.800","","8.500","-99.000","-99.000","-99.000","22.400","","18.100",""
"C0X170","2020-05-08 00:00:00","50.000","0.000","0.000","27.300","0.790","1003.900","","0.000","-99.000","-99.000","-99.000","34.100","","25.400",""
"C0K291","2020-05-08 00:00:00","8.000","219.000","0.600","28.200","0.810","1009.200","","0.000","-99.000","-99.000","-99.000","30.300","","26.700",""
"C0D480","2020-05-08 00:00:00","223.000","0.000","0.000","22.500","0.980","984.300","","23.500","-99.000","-99.000","-99.000","26.100","","21.200",""
"C0F0C0","2020-05-08 00:00:00","983.000","150.000","0.900","22.200","0.760","903.200","","0.000","-99.000","-99.000","-99.000","26.200","","20.300",""
"C0U860","2020-05-08 00:00:00","5.000","0.000","0.000","24.400","1.000","1010.800","","5.000","-99.000","-99.000","-99.000","27.500","","22.900",""
"C0UA50","2020-05-08 00:00:00","808.000","111.000","0.900","19.900","1.000","922.100","","9.500","-99.000","-99.000","-99.000","21.900","","18.200",""
"C0X320","2020-05-08 00:00:00","30.000","145.000","0.700","25.100","0.880","1006.000","","0.000","-99.000","-99.000","-99.000","34.200","","24.400",""
"C0T960","2020-05-08 00:00:00","120.000","0.000","0.000","23.700","0.990","998.000","","1.500","-99.000","-99.000","-99.000","27.500","","21.900",""
"C0SA80","2020-05-08 00:00:00","136.000","241.000","0.300","23.500","0.940","995.900","","0.000","-99.000","-99.000","-99.000","28.500","","23.500",""
"C0E780","2020-05-08 00:00:00","160.000","0.000","0.000","25.700","0.950","991.800","","0.000","-99.000","-99.000","-99.000","30.400","","22.700",""
"C0F9Q0","2020-05-08 00:00:00","149.000","318.000","0.400","25.500","1.000","992.200","","0.000","-99.000","-99.000","-99.000","29.700","","23.900",""
"C0F9X0","2020-05-08 00:00:00","166.000","214.000","0.300","26.400","0.900","991.000","","0.000","-99.000","-99.000","-99.000","30.100","","23.900",""
"C0F0D0","2020-05-08 00:00:00","3171.000","186.000","1.600","6.600","0.920","699.400","","0.000","-99.000","-99.000","-99.000","15.300","","6.200",""
"C0S730","2020-05-08 00:00:00","110.000","129.000","3.100","25.000","0.940","998.300","","0.000","-99.000","-99.000","-99.000","28.200","","24.200",""
"C0T790","2020-05-08 00:00:00","2830.000","293.000","0.400","9.300","0.870","728.100","","0.000","-99.000","-99.000","-99.000","18.100","","9.300",""
"C0V750","2020-05-08 00:00:00","50.000","0.000","0.000","28.600","0.790","1005.400","","0.000","-99.000","-99.000","-99.000","32.300","","27.400",""
"C0K530","2020-05-08 00:00:00","12.000","290.000","0.500","27.800","0.820","1008.500","","0.000","-99.000","-99.000","-99.000","30.600","","26.800",""
"C0M780","2020-05-08 00:00:00","30.000","0.000","0.000","27.600","0.830","1006.800","","0.000","-99.000","-99.000","-99.000","32.400","","25.700",""
"C0V360","2020-05-08 00:00:00","94.000","0.000","0.000","23.800","0.890","999.400","","0.000","-99.000","-99.000","-99.000","36.500","","23.000",""
"C0K510","2020-05-08 00:00:00","10.000","203.000","0.600","27.900","0.820","1008.000","","0.000","-99.000","-99.000","-99.000","32.500","","26.100",""
"C0D650","2020-05-08 00:00:00","97.000","128.000","0.900","24.800","0.870","999.200","","27.000","-99.000","-99.000","-99.000","27.100","","22.200",""
"C0V630","2020-05-08 00:00:00","19.000","264.000","0.400","27.900","0.800","1007.600","","0.000","-99.000","-99.000","-99.000","30.600","","27.100",""
"C0U910","2020-05-08 00:00:00","17.000","316.000","0.600","24.100","0.940","1009.400","","4.000","-99.000","-99.000","-99.000","25.900","","22.500",""
"C0U600","2020-05-08 00:00:00","10.000","0.000","0.000","23.700","0.990","1009.900","","4.000","-99.000","-99.000","-99.000","26.800","","22.100",""
"C0G820","2020-05-08 00:00:00","29.000","0.000","0.100","27.700","0.880","1006.600","","0.000","-99.000","-99.000","-99.000","33.300","","26.900",""
"C0A9E0","2020-05-08 00:00:00","26.000","159.000","0.600","25.900","0.790","1007.800","","9.000","-99.000","-99.000","-99.000","28.300","","22.500",""
"C0R480","2020-05-08 00:00:00","57.000","350.000","1.100","28.000","0.750","1002.700","","0.000","-99.000","-99.000","-99.000","34.500","","26.100",""
"C0X300","2020-05-08 00:00:00","70.000","60.000","0.800","24.700","0.910","1001.900","","0.000","-99.000","-99.000","-99.000","33.300","","23.700",""
"C0U780","2020-05-08 00:00:00","15.000","319.000","0.500","24.000","0.990","1010.200","","2.500","-99.000","-99.000","-99.000","26.700","","22.300",""
"C0U760","2020-05-08 00:00:00","22.000","0.000","0.000","23.700","0.990","1010.300","","11.000","-99.000","-99.000","-99.000","27.300","","22.500",""
